C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Mezzofondo;91.868179;31.873234;6 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Ostacoli__atletica_leggera_;94.071632;31.143398;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Pallacanestro;93.775391;32.178810;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Palla_prigioniera;93.857826;32.250553;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Pallone_a_pugno;92.734306;32.757832;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Salto_con_l_27asta;93.424065;31.989832;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Salto_in_alto;92.942070;32.698639;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Salto_in_lungo;92.323662;32.394234;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Salto_triplo;90.393219;33.872646;5 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Sport_di_squadra;94.054077;32.581123;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Staffetta;93.981796;31.460457;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Tamburello__sport_;93.976097;32.319813;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Tiro_del_giavellotto;93.240921;31.371956;8 
C:\Users\Bettyna\Documents\ESIEA_4A\S2\securite_virologie\projet_final\ensemble_A_solution\wikipedia_clair_2\it_wikipedia_org_wiki_Velocit_C3_A0__atletica_leggera_;93.842484;32.879944;15 
